"vOTU_names","pVal","phase","peak.shape","period","p.adj"
"T60_S__k141_341259||full",0.00226609582406118,16,8,24,0.0427845959328011
"T4_S__k141_603103||full",0.00020536770963099,16,8,24,0.0197447434681597
"T96_S__k141_464125||full",0.000179842217490854,12,12,24,0.0192714701447238
"T64_S__k141_7853||full",0.000181738615240358,12,12,24,0.0192714701447238
"T4_S__k141_514653||full",0.000947411391292494,16,8,24,0.0299388585833509
"T32_S__k141_1270330||full",0.000126794191384737,12,12,24,0.0178720782259343
"T76_S__k141_22377||full",0.00226609582406118,16,8,24,0.0427845959328011
"T84_S__k141_276792||full",0.000884786567861636,8,16,24,0.029098199262576
"T60_S__k141_276483||full",0.00143879233478458,12,12,24,0.0349083316051522
"T0_S__k141_754327||full",0.000592381466977403,8,16,24,0.0263252837660094
"T12_S__k141_790874||full",0.00144048621378356,16,8,24,0.0349083316051522
"T76_S__k141_87032||full",0.00206295261838478,8,16,24,0.040593885297512
"T8_S__k141_1419393||full",3.71568341865253e-05,8,16,24,0.0148127833993042
"T88_D__k141_288438||full",0.00161489985863488,16,8,24,0.0360398020064377
"T76_S__k141_621162||full",0.00158035233570384,16,8,24,0.0356965032245642
"T28_S__k141_949997||full",0.00211157701309513,12,12,24,0.0409365298599564
"T84_S__k141_675439||lt2gene",6.10813511838382e-05,16,8,24,0.0156932407447844
"T76_D__k141_12041||full",0.00109149391579227,16,12,24,0.0318298907622438
"T92_S__k141_423419||full",0.000858642210921759,16,8,24,0.0287567945992524
"T12_S__k141_475614||full",0.000446085691953605,16,8,24,0.0242683243402119
"T88_D__k141_17582||full",5.45106915417262e-05,8,16,24,0.0155284927646042
"T64_S__k141_78364||full",0.00226609582406118,16,8,24,0.0427845959328011
"T68_S__k141_925634||full",0.000470518045613887,12,12,24,0.0242683243402119
"T108_S__k141_709055||full",0.00116386836124688,8,16,24,0.0318980288616093
"T20_S__k141_761598||full",0.00144048621378356,16,8,24,0.0349083316051522
"T100_S__k141_792082||full",0.000518333783605228,8,16,24,0.0247643937202889
"T8_S__k141_1483479||full",0.00198043451364939,8,16,24,0.0395276058629358
"T16_D__k141_1122384||full",0.00316070467140768,8,16,24,0.0494560923511894
"T112_S__k141_864001||full",0.000121030819049067,12,12,24,0.0178720782259343
"T88_D__k141_387317||full",0.00118455008985016,20,4,24,0.0321612664605176
"T16_D__k141_714520||full",0.000363477230480715,16,8,24,0.0222849259507213
"T16_S__k141_400843||full",0.00108603268945857,12,12,24,0.0317983017443167
"T28_S__k141_616960||full",0.000328916895041628,20,4,24,0.0220661404452316
"T0_S__k141_751572||full",0.00185183468504293,16,8,24,0.039333618476868
"T4_S__k141_685630||full",0.0010664872663559,16,8,24,0.0317983017443167
"T24_S__k141_820052||full",0.000688928189200835,12,12,24,0.0269904407936177
"T12_S__k141_813608||full",0.00206707939918362,24,12,24,0.040593885297512
"T20_S__k141_38009||full",0.00306089705894361,8,16,24,0.0494560923511894
"T100_S__k141_158760||full",0.000123680501451276,16,8,24,0.0178720782259343
"T4_S__k141_261759||full",2.74757719990399e-05,8,16,24,0.0139876047649868
"T4_S__k141_284461||full",0.00121236287629883,8,16,24,0.0326905954194876
"T40_S__k141_514594||full",0.00314758632114179,16,8,24,0.0494560923511894
"T88_S_k141_694604||full",0.00191136886073252,12,12,24,0.0394353515457819
"T48_S__k141_1044580||full",0.00118455008985016,12,12,24,0.0321612664605176
"T16_S__k141_175061||full",0.00137339268320346,12,12,24,0.0349083316051522
"T64_D__k141_778862||full",1.79926508294977e-06,16,12,24,0.00544420346303015
"T16_S__k141_153044||full",0.00236910017970032,16,8,24,0.0437069651438199
"T84_S__k141_257222||full",6.66342012914598e-05,16,8,24,0.0159750549512021
"T24_S__k141_375213||full",0.000821309940881683,16,8,24,0.0287567945992524
"T56_S__k141_154645||full",8.66356468390793e-05,12,12,24,0.0163397069061258
"T112_S__k141_714381||full",0.00024218681793713,12,12,24,0.0204688014294229
"T76_S__k141_488284||full",0.000925917342521466,12,12,24,0.029675926580827
"T80_S__k141_71211||full",0.000821309940881683,16,8,24,0.0287567945992524
"T24_S__k141_763487||full",6.44865554681608e-05,12,12,24,0.0156932407447844
"T56_S__k141_222088||full",0.000481578006338143,8,16,24,0.0242683243402119
"T100_S__k141_156830||full",0.0020235946375495,12,12,24,0.0399994453498969
"T16_S__k141_273542||full",0.000204383896702927,8,20,24,0.0197447434681597
"T12_S__k141_634645||full",0.00103666756721046,12,12,24,0.0316742819841438
"T8_S__k141_562438||full",0.001897916408914,8,16,24,0.0394135059394885
"T88_S_k141_542491||full",3.74257351825346e-06,16,8,24,0.00742527540967292
"T88_S_k141_587910||full",0.00206707939918362,24,12,24,0.040593885297512
"T32_S__k141_49462||full",0.00218570393484707,16,8,24,0.0417881050757103
"T16_S__k141_863984||full",0.0026918475986769,16,8,24,0.0460957834875117
"T60_S__k141_361304||full",0.000355495755451966,12,12,24,0.0222849259507213
"T44_S__k141_997277||full",3.63181410287637e-05,12,12,24,0.0148127833993042
"T12_S__k141_1030175||full",0.000858642210921759,16,8,24,0.0287567945992524
"T8_S__k141_1431447||full",0.00071939616739229,8,16,24,0.0275078337386082
"T16_S__k141_258125||full",0.000481578006338143,8,16,24,0.0242683243402119
"T88_S_k141_1061835||full",0.000527092843169508,12,12,24,0.0249277853603642
"T108_S__k141_647819||full",0.00156574588454735,16,8,24,0.0356028964133435
"T108_S__k141_134058||full",0.000501329654198568,16,8,24,0.0243358535905498
"T84_S__k141_667485||full",0.0015041919863657,12,12,24,0.0349083316051522
"T100_S__k141_315574||full",0.000239766356355837,12,12,24,0.0204688014294229
"T112_S__k141_81695||full",0.00144264373052332,16,12,24,0.0349083316051522
"T4_S__k141_492784||full",0.000266986789239105,8,16,24,0.0206678603286038
"T40_D__k141_446181||full",7.91116635433467e-05,16,12,24,0.0163397069061258
"T32_S__k141_1273172||full",2.20713702296797e-05,12,12,24,0.0139876047649868
"T32_S__k141_528||full",0.000821309940881683,16,8,24,0.0287567945992524
"T48_S__k141_127736||full_1",0.000607494139719867,24,12,24,0.0263252837660094
"T4_D_k141_726233||full",0.000511142710347567,16,12,24,0.0245815483383436
"T28_S__k141_171745||full",0.000668765311338932,8,16,24,0.0266340185012515
"T4_S__k141_181341||full",0.000396520615069871,16,8,24,0.0231841025452687
"T60_S__k141_943999||full",0.000885660066759663,12,12,24,0.029098199262576
"T16_D__k141_572380||full",0.0010664872663559,16,8,24,0.0317983017443167
"T52_S_k141_92051||full",0.000811054353873167,8,16,24,0.0287567945992524
"T52_D__k141_14204||full",0.00123412805620292,12,12,24,0.0328984766827789
"T56_S__k141_966152||full",0.00245569380076853,8,16,24,0.0441872882844828
"T64_S__k141_856904||full",9.25985236603584e-05,8,20,24,0.0166087455697179
"T88_S_k141_516986||full",1.15373071655144e-05,8,16,24,0.0114210923296818
"T104_S__k141_318230||full",0.00169080558199572,16,8,24,0.0371180112080185
"T40_S__k141_966613||full",0.00198043451364939,24,8,24,0.0395276058629358
"T20_S__k141_564823||full",0.001897916408914,8,16,24,0.0394135059394885
"T20_S__k141_641774||full",0.000581934180623438,12,12,24,0.0262157288364947
"T88_S_k141_1023250||full",0.000363477230480715,16,8,24,0.0222849259507213
"T16_S__k141_9380||full",0.00247210453533947,16,8,24,0.0441872882844828
"T108_S__k141_268453||full",0.000331256382747241,12,12,24,0.0220661404452316
"T20_S__k141_723613||full",0.00208413275446202,12,12,24,0.0406941832701145
"T88_S_k141_470956||full",0.000947411391292494,16,8,24,0.0299388585833509
"T60_S__k141_199313||full",0.0030589177257692,8,16,24,0.0494560923511894
"T100_S__k141_653609||full",0.0019809510908843,12,12,24,0.0395276058629358
"T16_S__k141_1056372||full",0.000346313491053934,12,12,24,0.0222849259507213
"T40_D__k141_2395||full",0.00111496396028117,16,8,24,0.0318298907622438
"T68_S__k141_905353||full",0.000690334249681667,12,12,24,0.0270044483389206
"T92_S__k141_170757||full",0.000895974480961836,16,8,24,0.0291993621561371
"T76_S__k141_214259||full",0.000500218734531174,16,4,24,0.0243358535905498
"T0_S__k141_620988||full",0.000866440099721609,16,8,24,0.0288390458865416
"T80_S__k141_397141||full",0.00185183468504293,16,8,24,0.039333618476868
"T28_S__k141_506885||full",0.000181738615240358,12,12,24,0.0192714701447238
"T8_S__k141_198991||full",0.000379998922775293,16,8,24,0.022635409387653
"T32_S__k141_755433||full",0.0027439652733508,16,4,24,0.0468563999498705
"T104_S__k141_268693||full",0.0015041919863657,12,12,24,0.0349083316051522
"T100_S__k141_537555||full",0.000320450045016572,12,12,24,0.0220661404452316
"T84_S__k141_208798||full",3.71568341865253e-05,8,16,24,0.0148127833993042
"T76_S__k141_486842||full",0.000359684434981709,8,16,24,0.0222849259507213
"T24_S__k141_1487||full",0.0015041919863657,12,12,24,0.0349083316051522
"T28_S__k141_1156142||full",0.00191382773041847,8,20,24,0.0394353515457819
"T28_S__k141_91115||full",0.000219850828980457,12,12,24,0.0203185800493617
"T68_S__k141_698447||full",0.00161489985863488,16,8,24,0.0360398020064377
"T68_S__k141_379005||full",0.000331256382747241,24,12,24,0.0220661404452316
"T84_S__k141_740661||full",4.34020720101887e-05,12,12,24,0.0149793527543917
"T40_S__k141_641896||full",0.000255378667967839,8,16,24,0.0206678603286038
"T80_S__k141_760058||full",0.0019809510908843,12,12,24,0.0395276058629358
"T72_S__k141_1034886||full",4.72483124759984e-05,8,12,24,0.0151532534873354
"T8_S__k141_1453689||full",6.4452459833717e-05,20,12,24,0.0156932407447844
"T104_S__k141_65043||full",0.00209337833961375,16,8,24,0.0406977624370994
"T28_S__k141_440934||full",0.00198043451364939,8,16,24,0.0395276058629358
"T104_S__k141_306725||full",0.000175855166927301,12,12,24,0.0191808874413408
"T112_S__k141_1088202||full",0.000668765311338932,8,16,24,0.0266340185012515
"T32_S__k141_167440||full",0.000375322888676566,8,16,24,0.022635409387653
"T64_S__k141_308570||full",0.0012404521851564,8,16,24,0.0328984766827789
"T76_S__k141_137525||full",0.00214547072312017,8,16,24,0.0414939521482683
"T32_S__k141_855117||full",0.000990475545442152,16,8,24,0.0307282189075417
"T76_D__k141_956306||full",0.00218570393484707,8,16,24,0.0417881050757103
"T56_S__k141_141268||full",0.000231178326212715,12,12,24,0.0203925391290152
"T60_S__k141_811260||full",0.00143879233478458,12,12,24,0.0349083316051522
"T16_S__k141_1141503||full",0.000858642210921759,16,8,24,0.0287567945992524
"T20_S__k141_114188||full",0.000126794191384737,12,12,24,0.0178720782259343
"T100_S__k141_522801||full",0.00145895893220509,8,16,24,0.0349083316051522
"T28_S__k141_840931||full",0.000479532712711673,16,8,24,0.0242683243402119
"T96_S__k141_279526||full",0.00206707939918362,12,12,24,0.040593885297512
"T16_S__k141_161888||full",0.00210787404819622,16,8,24,0.0409302824402753
"T64_S__k141_332831||full",0.000655076685014124,8,20,24,0.0265258740933821
"T84_S__k141_497488||full",0.00150311604916546,16,8,24,0.0349083316051522
"T8_S__k141_373272||full",0.00316070467140768,24,8,24,0.0494560923511894
"T12_S__k141_8783||full",0.000396520615069871,16,8,24,0.0231841025452687
"T12_S__k141_23521||full",0.00144264373052332,8,16,24,0.0349083316051522
"T24_S__k141_667777||full",0.000782974835027647,12,12,24,0.0287567945992524
"T76_S__k141_783448||full",0.00144048621378356,16,8,24,0.0349083316051522
"T100_D__k141_158395||full",0.000255378667967839,8,16,24,0.0206678603286038
"T112_D__k141_225576||full",0.00201286378809014,16,8,24,0.0399831696183878
"T40_S__k141_75581||full",0.00158035233570384,12,12,24,0.0356965032245642
"T72_S__k141_383890||full",0.00248090437031281,12,12,24,0.0441872882844828
"T80_S__k141_405615||full",0.00226609582406118,16,8,24,0.0427845959328011
"T12_S__k141_977286||full",0.00281420430770767,16,8,24,0.0475859937896881
"T56_S__k141_293628||full",0.000657833790083256,16,8,24,0.0265258740933821
"T24_S__k141_498978||full",0.000746454841394925,4,4,24,0.0282488620859504
"T56_S__k141_722920||full",0.000214702605523308,16,8,24,0.0198898996663387
"T48_S__k141_477780||full",0.0001969255615578,8,16,24,0.0197039485436387
"T36_S__k141_95728||full",0.00185183468504293,16,8,24,0.039333618476868
"T48_S__k141_269576||full",0.000344045981286852,8,16,24,0.0222849259507213
"T104_S__k141_565158||full",0.00248090437031281,12,12,24,0.0441872882844828
"T56_S__k141_491618||full",0.00259367275078157,12,12,24,0.0450525050125
"T56_S__k141_671232||full",0.00259367275078157,12,12,24,0.0450525050125
"T4_S__k141_767542||full",0.00024218681793713,12,12,24,0.0204688014294229
"T80_S__k141_307419||full",0.000631607594194996,16,8,24,0.0263252837660094
"T12_S__k141_74153||full",1.20276639302423e-05,20,4,24,0.0114210923296818
"T80_S__k141_373919||full",0.001897916408914,8,16,24,0.0394135059394885
"T104_S__k141_264473||full",0.00247210453533947,16,8,24,0.0441872882844828
"T16_S__k141_1137394||full",0.00248090437031281,12,12,24,0.0441872882844828
"T56_S__k141_482198||full",0.000407393989381523,8,16,24,0.0232598817643381
"T40_S__k141_689209||full",0.000346313491053934,24,12,24,0.0222849259507213
"T28_S__k141_309845||full",0.000947411391292494,8,16,24,0.0299388585833509
"T60_S__k141_204971||full",0.0001969255615578,8,16,24,0.0197039485436387
"T48_S__k141_546361||full",0.000214049523432391,8,16,24,0.0198898996663387
"T60_S__k141_810730||full",0.00189482278258499,12,12,24,0.0394135059394885
"T92_S__k141_30193||full",0.00256246309645412,8,16,24,0.0450240953098767
"T4_S__k141_1301407||full",0.000138032350435362,8,16,24,0.0184149605148312
"T56_S__k141_892782||full",0.000460639832149528,8,16,24,0.0242683243402119
"T28_S__k141_1338093||full",0.00145895893220509,8,16,24,0.0349083316051522
"T68_S__k141_728976||full",8.66356468390793e-05,12,12,24,0.0163397069061258
"T28_S__k141_540180||full",0.00100776090972419,12,12,24,0.0311845657099828
"T60_S__k141_403651||full",0.00116344065420643,16,8,24,0.0318980288616093
"T16_S__k141_1051323||full",0.000255378667967839,8,16,24,0.0206678603286038
"T80_S__k141_305102||full",0.0022982319147323,16,8,24,0.0432246349187704
"T104_S__k141_713592||full",0.00150311604916546,16,8,24,0.0349083316051522
"T52_S_k141_802271||full",0.00129040817466925,16,8,24,0.0340740932840144
"T12_S__k141_203407||full",0.000311351770833262,16,8,24,0.0219379361484287
"T104_S__k141_461743||full",0.00193234923656654,16,8,24,0.0394353515457819
"T68_S__k141_455566||full",0.001897916408914,8,16,24,0.0394135059394885
"T28_S__k141_758632||full",0.000508305518772879,8,16,24,0.0245274706475973
"T40_S__k141_1096384||full",0.000346955538186137,16,8,24,0.0222849259507213
"T80_S__k141_386818||full",0.00137785637840167,20,8,24,0.0349083316051522
"T12_S__k141_706439||full",0.000543016344729286,16,8,24,0.0249973341659219
"T28_S__k141_842100||full",0.00302328272917257,8,16,24,0.0490444918765397
"T88_D__k141_1009567||full",7.9682735675743e-05,16,8,24,0.0163397069061258
"T104_S__k141_201020||full",0.000167861750248787,12,12,24,0.0191808874413408
"T20_S__k141_881766||full",0.000990475545442152,8,16,24,0.0307282189075417
"T88_S_k141_782342||full",0.00161489985863488,16,8,24,0.0360398020064377
"T112_S__k141_439036||full",2.19635602204424e-05,16,8,24,0.0139876047649868
"T60_S__k141_990279||full",0.0010664872663559,16,8,24,0.0317983017443167
"T32_S__k141_1047601||full",0.000286443629166601,16,8,24,0.0211139909791175
"T4_S__k141_853759||full",0.000470518045613887,12,12,24,0.0242683243402119
"T104_S__k141_89889||full",0.00236910017970032,16,8,24,0.0437069651438199
"T80_S__k141_8873||full",0.000298897699999932,16,8,24,0.0216367979306378
"T68_S__k141_17135||full",0.00281420430770767,8,16,24,0.0475859937896881
"T104_S__k141_326021||full",0.00137785637840167,16,8,24,0.0349083316051522
"T100_S__k141_286453||full",7.92395804263935e-05,8,16,24,0.0163397069061258
"T44_S__k141_1118708||full",0.000607494139719867,12,12,24,0.0263252837660094
"T56_S__k141_504813||full",0.00198043451364939,8,16,24,0.0395276058629358
"T20_S__k141_918140||full",0.000329506792853201,8,20,24,0.0220661404452316
"T20_S__k141_1203390||full",0.000851823795979548,24,12,24,0.0287567945992524
"T80_S__k141_476486||full",0.000884786567861636,8,16,24,0.029098199262576
"T108_S__k141_1954||full",0.000363477230480715,16,8,24,0.0222849259507213
"T84_S__k141_442587||full",0.0010664872663559,16,8,24,0.0317983017443167
"T20_S__k141_1122679||full",0.00236910017970032,16,8,24,0.0437069651438199
"T56_S__k141_595694||full",0.000167861750248787,12,12,24,0.0191808874413408
"T80_S__k141_783200||full",0.000255378667967839,8,16,24,0.0206678603286038
"T8_S__k141_396635||full",0.000113373792997003,16,8,24,0.0178720782259343
"T36_S__k141_862337||full",0.000405527176936583,12,12,24,0.0232598817643381
"T108_S__k141_117080||full_1",0.000635107509707133,12,12,24,0.0263252837660094
"T108_S__k141_983938||full",0.00150311604916546,16,8,24,0.0349083316051522
"T56_S__k141_995141||full",4.79541958077095e-05,12,12,24,0.0152784591748405
"T104_S__k141_8007||full",0.000990475545442152,16,8,24,0.0307282189075417
"T108_S__k141_76419||full",0.00241119572307189,12,12,24,0.0441872882844828
"T88_S_k141_1044494||full",0.000640900090033144,8,16,24,0.0263252837660094
"T104_S__k141_621281||full",0.000729479466102545,12,12,24,0.0277076326152267
"T108_S__k141_608807||full",0.00189482278258499,12,12,24,0.0394135059394885
"T36_S__k141_278558||full",0.000523126595685462,16,8,24,0.0247643937202889
"T24_S__k141_121257||full",0.000851823795979548,12,12,24,0.0287567945992524
"T52_S_k141_521697||full",0.000607494139719867,12,12,24,0.0263252837660094
"T92_S__k141_1142533||full",0.00312619913169303,12,12,24,0.0494560923511894
"T112_S__k141_620468||full",0.00209067332898416,8,16,24,0.0406941832701145
"T56_S__k141_1068000||full",9.88959395208745e-06,12,12,24,0.0101900692747168
"T64_S__k141_73267||full",0.000523126595685462,16,8,24,0.0247643937202889
"T8_S__k141_1100198||full",0.000189892058661343,8,16,24,0.0194832470696007
"T12_S__k141_710917||full",0.000629232320949202,16,8,24,0.0263252837660094
"T84_S__k141_266077||full",0.00156959163794681,12,12,24,0.0356028964133435
"T8_S__k141_1133119||full",0.00177132013351933,16,8,24,0.0383981608890215
"T76_S__k141_224594||full",0.000450060739282848,12,12,24,0.0242683243402119
"T32_S__k141_117706||full",0.000164203763795997,12,12,24,0.0191808874413408
"T88_S_k141_896323||full",6.10813511838382e-05,16,8,24,0.0156932407447844
"T0_S__k141_765963||full",0.00198043451364939,8,16,24,0.0395276058629358
"T88_S_k141_424875||full",4.02480960402896e-06,16,12,24,0.00745260568967543
"T112_D__k141_631396||full_1",0.000811054353873167,8,16,24,0.0287567945992524
"T72_S__k141_740933||full",0.00314758632114179,16,8,24,0.0494560923511894
"T64_D__k141_176321||full",0.00314758632114179,16,8,24,0.0494560923511894
"T52_S_k141_510054||full",3.50812715987575e-08,16,8,24,0.00169891582098463
"T104_S__k141_307770||full",0.000814787978763046,12,12,24,0.0287567945992524
"T28_S__k141_178897||full",6.44865554681608e-05,12,12,24,0.0156932407447844
"T4_S__k141_346742||full",0.00026153548749994,16,8,24,0.0206678603286038
"T80_S__k141_11657||full",0.00113539781170669,12,12,24,0.0318980288616093
"T48_S__k141_195376||full",0.000255378667967839,8,16,24,0.0206678603286038
"T56_S__k141_985820||full",0.000231178326212715,12,12,24,0.0203925391290152
"T76_D__k141_539907||full",0.00062311247025888,16,12,24,0.0263252837660094
"T56_S__k141_342475||full",0.00189482278258499,12,12,24,0.0394135059394885
"T72_S__k141_937251||full",0.000404120958766276,4,4,24,0.0232598817643381
"T88_S_k141_1026009||full",7.26362820575274e-05,8,16,24,0.0162102758870135
"T104_S__k141_361665||full",0.0015041919863657,12,12,24,0.0349083316051522
"T40_S__k141_772726||full",0.00257809152338086,16,8,24,0.0450240953098767
"T52_S_k141_331194||full",0.000811054353873167,8,16,24,0.0287567945992524
"T104_S__k141_762927||full",0.00198043451364939,8,16,24,0.0395276058629358
"T60_S__k141_458470||full",0.000179801599683208,8,16,24,0.0192714701447238
"T64_S__k141_370440||full",0.00150311604916546,16,8,24,0.0349083316051522
"T8_S__k141_942546||full",0.00108603268945857,12,12,24,0.0317983017443167
"T72_S__k141_341713||full",7.591801013767e-07,8,16,24,0.00366064156206852
"T48_S__k141_877080||full",0.00122784690038426,12,12,24,0.0328883681923723
"T76_S__k141_147188||full",0.00152239192925749,8,16,24,0.0349083316051522
"T88_S_k141_155082||full",0.000331256382747241,12,12,24,0.0220661404452316
"T32_S__k141_593311||full",0.000214702605523308,16,8,24,0.0198898996663387
"T20_S__k141_318743||full",0.00143879233478458,24,12,24,0.0349083316051522
"T68_S__k141_338498||full",2.77186407754224e-06,8,16,24,0.0062573341682526
"T4_D_k141_877475||full",0.000827073224978112,16,12,24,0.0287567945992524
"T68_S__k141_451232||full",0.000551477187784165,4,8,24,0.0252667334437195
"T12_S__k141_279899||full",0.00256246309645412,8,16,24,0.0450240953098767
"T24_S__k141_33882||full",0.000847920460867402,8,16,24,0.0287567945992524
"T44_S__k141_564489||full",0.00117446225254147,12,12,24,0.0319712523699148
"T60_S__k141_492611||full",0.00236910017970032,16,8,24,0.0437069651438199
"T4_D_k141_444492||full",0.000363991418745779,16,12,24,0.0222849259507213
"T88_S_k141_333820||lt2gene",0.000198913740141223,12,12,24,0.0197447434681597
"T4_S__k141_861028||full",0.00257510889097861,16,8,24,0.0450240953098767
"T8_S__k141_223955||full",0.00137706901549953,16,12,24,0.0349083316051522
"T12_S__k141_1382539||full",0.00137785637840167,20,8,24,0.0349083316051522
"T0_S__k141_348157||full",0.00269018245918002,12,12,24,0.0460957834875117
"T44_S__k141_100218||full",3.54678871780469e-05,24,8,24,0.0148127833993042
"T40_S__k141_653030||full",0.000407393989381523,8,16,24,0.0232598817643381
"T4_S__k141_694120||full",0.00181539830417861,8,16,24,0.039039124811173
"T112_S__k141_153472||full",0.0010664872663559,16,8,24,0.0317983017443167
"T60_S__k141_38346||full",0.00306103595378843,16,8,24,0.0494560923511894
"T96_S__k141_92680||full",0.00152239192925749,8,16,24,0.0349083316051522
"T48_S__k141_560289||full",0.000990217256824696,12,12,24,0.0307282189075417
"T44_S__k141_633309||full",0.000165628191373621,8,16,24,0.0191808874413408
"T64_S__k141_794470||full",0.000331256382747241,24,12,24,0.0220661404452316
"T8_S__k141_683810||full",0.0015041919863657,12,12,24,0.0349083316051522
"T92_S__k141_790253||full",0.00245569380076853,8,16,24,0.0441872882844828
"T44_S__k141_680387||full",0.000543016344729286,16,8,24,0.0249973341659219
"T64_D__k141_418765||full",0.000655076685014124,16,4,24,0.0265258740933821
"T96_S__k141_505034||full",0.00106687933114297,24,8,24,0.0317983017443167
"T28_S__k141_2982||full",0.00315971782140092,20,4,24,0.0494560923511894
"T92_S__k141_12940||full",3.88457811950037e-05,8,16,24,0.0148127833993042
"T0_S__k141_351222||full",0.000990475545442152,16,8,24,0.0307282189075417
"T104_S__k141_332381||full",0.000317553754853567,8,16,24,0.0219379361484287
"T12_S__k141_1337619||full",0.000523126595685462,16,8,24,0.0247643937202889
"T28_S__k141_1217531||full",7.26362820575274e-05,8,16,24,0.0162102758870135
"T24_S__k141_612381||full",0.000450060739282848,12,12,24,0.0242683243402119
"T64_S__k141_363090||full",0.00270644113125033,24,12,24,0.0462482466846123
"T84_S__k141_18027||full",0.000167861750248787,12,12,24,0.0191808874413408
"T100_D__k141_417519||full",0.00279223464577382,16,12,24,0.0473965437874289
"T92_S__k141_1058123||full",0.00298241947583282,12,12,24,0.0490444918765397
"T8_S__k141_443291||full",2.43600814460172e-05,12,16,24,0.0139876047649868
"T108_S__k141_855935||full",0.0013955259351527,8,16,24,0.0349083316051522
"T48_S__k141_410687||full",0.000153042633344328,16,8,24,0.0191512884950881
"T40_D__k141_739043||full",0.001897916408914,8,16,24,0.0394135059394885
"T4_S__k141_1041436||full",0.00214547072312017,8,16,24,0.0414939521482683
"T56_S__k141_2096||full",0.00256246309645412,8,16,24,0.0450240953098767
"T88_S_k141_698374||full",0.000866457664262784,16,12,24,0.0288390458865416
"T36_S__k141_516814||full",0.000150580745929486,8,16,24,0.019139958960297
"T60_S__k141_144760||full",0.000479532712711673,16,8,24,0.0242683243402119
"T52_S_k141_669877||full",0.000858642210921759,16,8,24,0.0287567945992524
"T0_S__k141_525023||full",0.000341779140007369,16,8,24,0.0222849259507213
"T88_S_k141_640529||full",0.00234892450508294,8,16,24,0.0437069651438199
"T16_S__k141_9117||full",0.00144048621378356,16,8,24,0.0349083316051522
"T60_S__k141_1013648||full",4.64267881528656e-05,16,8,24,0.0149890433111132
"T76_S__k141_1033613||full",0.00158035233570384,16,8,24,0.0356965032245642
"T112_S__k141_286088||full",0.000331256382747241,12,12,24,0.0220661404452316
"T44_S__k141_1003412||full",9.5908391615419e-05,8,16,24,0.0166474967353101
"T68_S__k141_163287||full",0.000884786567861636,8,16,24,0.029098199262576
"T100_S__k141_59757||full",0.00241119572307189,12,12,24,0.0441872882844828
"T40_S__k141_915463||full",0.0013955259351527,8,16,24,0.0349083316051522
"T92_S__k141_875103||full",0.00314758632114179,16,8,24,0.0494560923511894
"T52_S_k141_1133505||full",0.00301643689109421,16,8,24,0.0490444918765397
"T100_S__k141_296112||full",0.0013320929381003,8,16,24,0.0348141375101572
"T52_S_k141_88367||full",0.00153757408427773,12,12,24,0.0351731874130382
"T44_S__k141_826934||full",0.00288528746104664,16,8,24,0.0482515468754398
"T0_S__k141_209774||full",0.00206295261838478,8,16,24,0.040593885297512
"T12_S__k141_77672||full",0.00199447185467742,12,12,24,0.0397666687623165
"T32_S__k141_862276||full",0.000316199274440549,12,12,24,0.0219379361484287
"T96_S__k141_285382||full",0.000314616160474601,12,12,24,0.0219379361484287
"T104_S__k141_522518||full",0.00218570393484707,8,16,24,0.0417881050757103
"T44_S__k141_787889||full",0.00259367275078157,12,12,24,0.0450525050125
"T76_S__k141_293570||full",0.000460639832149528,8,16,24,0.0242683243402119
"T20_S__k141_825185||full",0.000925917342521466,12,12,24,0.029675926580827
"T76_S__k141_370076||full",0.00116344065420643,16,8,24,0.0318980288616093
"T8_S__k141_463912||full",0.00103666756721046,12,12,24,0.0316742819841438
"T4_D_k141_318739||full",0.00065278449265216,16,12,24,0.0265258740933821
"T96_S__k141_48945||full",0.000359684434981709,8,16,24,0.0222849259507213
"T16_S__k141_315748||full",0.000567698905853345,8,16,24,0.0257420623714099
"T0_S__k141_749340||full",0.000866457664262784,16,12,24,0.0288390458865416
"T84_S__k141_497920||full",0.000866457664262784,16,12,24,0.0288390458865416
"T52_S_k141_809121||full",0.00130961978955379,12,12,24,0.0343918958020311
"T100_S__k141_577996||full",0.00245569380076853,8,16,24,0.0441872882844828
"T36_S__k141_1084867||full",0.000363477230480715,16,8,24,0.0222849259507213
"T76_S__k141_1720||full",0.00314758632114179,16,8,24,0.0494560923511894
"T28_S__k141_1008895||full",0.000388876080773272,8,16,24,0.0230226049384939
"T16_S__k141_395816||full",0.0020235946375495,12,12,24,0.0399994453498969
"T100_S__k141_104190||full",0.00198043451364939,8,16,24,0.0395276058629358
"T36_S__k141_792506||full",0.00024218681793713,12,12,24,0.0204688014294229
"T84_S__k141_1084715||full",0.000102191948351464,8,16,24,0.0173617725581805
"T0_S__k141_838980||full",0.000545746957896133,16,8,24,0.0250278728001836
"T88_S_k141_409864||full",9.07611538314164e-05,12,12,24,0.0163397069061258
"T84_S__k141_229748||full",0.000488919114245499,16,12,24,0.0243358535905498
"T40_S__k141_986281||full",0.00228073454070999,8,16,24,0.0429939324007409
"T60_S__k141_222190||full",0.0012404521851564,16,8,24,0.0328984766827789
"T48_S__k141_87674||full",8.66356468390793e-05,12,12,24,0.0163397069061258
"T52_S_k141_171949||full",0.00248090437031281,12,12,24,0.0441872882844828
