"X","Virus","taxonomy_g"
10076,"T52_D__k141_890570||full","TMED198"
10077,"T52_D__k141_903244||full","TMED123"
10078,"T52_D__k141_937852||full","Sediminibacterium"
10079,"T52_S_k141_10943||full","Flavobacterium"
10080,"T52_S_k141_1215564||full","Nostoc"
10081,"T52_S_k141_13720||full","BRH-c54"
10082,"T52_S_k141_188770||full","Actinomarina"
10083,"T52_S_k141_18959||full","Pelagibacter"
10084,"T52_S_k141_1935||full","Pelagibacter_A"
10085,"T52_S_k141_387612||full","AG-337-I02"
10086,"T52_S_k141_420966||full","AG-337-I02"
10087,"T52_S_k141_434225||full","Methylotenera"
10088,"T52_S_k141_434225||full","Methylotenera"
10089,"T52_S_k141_457247||full","GCA-002708715"
10090,"T52_S_k141_495086||full","Pelagibacter_A"
10091,"T52_S_k141_660918||full","TMED-70"
10092,"T52_S_k141_661754||full","JABABD01"
10093,"T52_S_k141_721965||full","Winogradskyella"
10094,"T52_S_k141_727491||full","AG-337-I02"
10095,"T52_S_k141_75524||full","GCA-002704045"
10096,"T52_S_k141_811325||full","Winogradskyella"
10097,"T52_S_k141_811325||full","Winogradskyella"
10098,"T52_S_k141_815128||full","Hyphobacterium"
10099,"T52_S_k141_832922||full","UBA9973"
10100,"T52_S_k141_881831||full","UBA10364"
10101,"T52_S_k141_898859||full","Site-B15"
10102,"T52_S_k141_930918||full","Epulopiscium_A"
10103,"T52_S_k141_951735||full","Streptococcus"
10104,"T52_S_k141_951735||full","Streptococcus"
10105,"T52_S_k141_951735||full","Streptococcus"
10106,"T52_S_k141_951735||full","Streptococcus"
10107,"T52_S_k141_951735||full","Streptococcus"
10108,"T52_S_k141_951735||full","Streptococcus"
10109,"T52_S_k141_981064||full","Winogradskyella"
10110,"T52_S_k141_981064||full","Winogradskyella"
10111,"T52_S_k141_98108||full","UBA724"
10112,"T52_S_k141_984623||full","Hyphobacterium"
10113,"T56_S__k141_101199||full","PIVX01"
10114,"T56_S__k141_1025267||full","Psychroserpens"
10115,"T56_S__k141_1025267||full","GCA-2733415"
10116,"T56_S__k141_1026853||full","Croceibacter"
10117,"T56_S__k141_146402||full","UBA7916"
10118,"T56_S__k141_335295||full","GCA-2691145"
10119,"T56_S__k141_358692||full","GCA-2704625"
10120,"T56_S__k141_361402||full","Pusillimonas_A"
10121,"T56_S__k141_401143||full","Streptococcus"
10122,"T56_S__k141_422618||full","Pelagibacter"
10123,"T56_S__k141_544624||full","Luminiphilus"
10124,"T56_S__k141_554522||full","Flavobacterium"
10125,"T56_S__k141_568810||full","MB11C04"
10126,"T56_S__k141_610720||full","GCA-2691245"
10127,"T56_S__k141_616857||full","Wolbachia"
10128,"T56_S__k141_6398||full","Polaribacter"
10129,"T56_S__k141_729507||full","GCA-2689995"
10130,"T56_S__k141_752531||full","GCA-2704625"
10131,"T56_S__k141_75533||full","Winogradskyella"
10132,"T56_S__k141_772929||full","MED-G82"
10133,"T56_S__k141_845255||full","Winogradskyella"
10134,"T56_S__k141_845255||full","Winogradskyella"
10135,"T56_S__k141_891716||full","TMED220"
10136,"T56_S__k141_92995||full","UBA1268"
10137,"T60_S__k141_1078805||full","SW10"
10138,"T60_S__k141_133967||full","Aquimarina"
10139,"T60_S__k141_139378||full","Pelagibacter_A"
10140,"T60_S__k141_144194||full","Pelagibacter_A"
10141,"T60_S__k141_208097||full","Prochlorococcus_A"
10142,"T60_S__k141_270600||full","Prochlorococcus_A"
10143,"T60_S__k141_295977||full","Wolbachia"
10144,"T60_S__k141_337735||full","Joostella"
10145,"T60_S__k141_343690||full","UBA1994"
10146,"T60_S__k141_351315||full","MED-G52"
10147,"T60_S__k141_384307||full","Winogradskyella"
10148,"T60_S__k141_40742||full","TMED112"
10149,"T60_S__k141_458845||full","Pelagibacter"
10150,"T60_S__k141_470309||full","Flavobacterium"
10151,"T60_S__k141_472338||full","Tenacibaculum"
10152,"T60_S__k141_483981||full","Epulopiscium_A"
10153,"T60_S__k141_516552||full","UBA1994"
10154,"T60_S__k141_517132||full","UBA3537"
10155,"T60_S__k141_556453||full","MED-G78"
10156,"T60_S__k141_557469||full","UBA10364"
10157,"T60_S__k141_569332||full","Hyphobacterium"
10158,"T60_S__k141_636067||full","Serratia"
10159,"T60_S__k141_648756||full","Myroides"
10160,"T60_S__k141_648756||full","Myroides"
10161,"T60_S__k141_684035||full","Jejuia"
10162,"T60_S__k141_710422||full","ARS21"
10163,"T60_S__k141_73079||full","Pelagibacter"
10164,"T60_S__k141_75483||full","Pelagibacter"
10165,"T60_S__k141_78491||full","Tenacibaculum"
10166,"T60_S__k141_78491||full","Tenacibaculum"
10167,"T60_S__k141_85196||full","Pelagibacter"
10168,"T60_S__k141_87454||full","Pelagibacter"
10169,"T60_S__k141_878412||full","Pelagibacter"
10170,"T60_S__k141_882785||full","Streptococcus"
10171,"T60_S__k141_98838||full_1","Vibrio"
10172,"T64_D__k141_113033||full","ARS21"
10173,"T64_D__k141_114692||full","MB11C04"
10174,"T64_D__k141_161069||full","UBA11063"
10175,"T64_D__k141_16313||full","Prochlorococcus_B"
10176,"T64_D__k141_163154||full","Hafnia"
10177,"T64_D__k141_167471||full","Tenacibaculum"
10178,"T64_D__k141_172217||full","Pedobacter"
10179,"T64_D__k141_172217||full","Pedobacter"
10180,"T64_D__k141_177756||full","UBA2632"
10181,"T64_D__k141_177756||full","UBA5429"
10182,"T64_D__k141_229105||full","Pelagibacter"
10183,"T64_D__k141_251377||full","Gracilibacillus"
10184,"T64_D__k141_286874||full","Pelagibacter_A"
10185,"T64_D__k141_289179||full","TMED78"
10186,"T64_D__k141_332369||full","Tenacibaculum"
10187,"T64_D__k141_337772||full","MED-G82"
10188,"T64_D__k141_430366||full","TMED198"
10189,"T64_D__k141_451572||full","Pelagibacter"
10190,"T64_D__k141_457648||full","Myroides"
10191,"T64_D__k141_468534||full","Pelagibacter"
10192,"T64_D__k141_484151||full","GCA-2707915"
10193,"T64_D__k141_487021||full","AEGEAN-183"
10194,"T64_D__k141_524978||full","GCA-2698665"
10195,"T64_D__k141_539713||full","Olleya"
10196,"T64_D__k141_544260||full","Joostella"
10197,"T64_D__k141_546339||full","Cellulophaga"
10198,"T64_D__k141_546339||full","Cellulophaga"
10199,"T64_D__k141_608735||full","ARS21"
10200,"T64_D__k141_616756||full","Psychrobacter"
10201,"T64_D__k141_62880||full","Prochlorococcus_B"
10202,"T64_D__k141_66839||full","GCA-2689925"
10203,"T64_D__k141_709039||full","Pelagibacter_A"
10204,"T64_D__k141_715707||full","Prochlorococcus_A"
10205,"T64_D__k141_715707||full","Prochlorococcus_A"
10206,"T64_D__k141_715707||full","Prochlorococcus_A"
10207,"T64_D__k141_715707||full","Prochlorococcus_A"
10208,"T64_D__k141_715707||full","Prochlorococcus_A"
10209,"T64_D__k141_715707||full","Prochlorococcus_A"
10210,"T64_D__k141_715707||full","Prochlorococcus_A"
10211,"T64_D__k141_718110||full","Prochlorococcus_A"
10212,"T64_D__k141_743415||full","MGIIa-K1"
10213,"T64_D__k141_771483||full","TMED112"
10214,"T64_D__k141_773063||full","Pelagibacter"
10215,"T64_D__k141_773413||full","Legionella"
10216,"T64_D__k141_773413||full","Legionella"
10217,"T64_D__k141_773413||full","Legionella"
10218,"T64_D__k141_773413||full","Legionella"
10219,"T64_D__k141_776113||full","AEGEAN-183"
10220,"T64_D__k141_778862||full","Prochlorococcus_B"
10221,"T64_D__k141_778862||full","Prochlorococcus_B"
10222,"T64_D__k141_782973||full","Prochlorococcus_B"
10223,"T64_D__k141_782973||full","Prochlorococcus_B"
10224,"T64_D__k141_79366||full","Pelagibacter_A"
10225,"T64_D__k141_9458||full","Pelagibacter_A"
10226,"T64_S__k141_118476||full","Pelagibacter_A"
10227,"T64_S__k141_145490||full","Ferruginibacter"
10228,"T64_S__k141_245174||full","Prochlorococcus_A"
10229,"T64_S__k141_25228||full","Prochlorococcus_A"
10230,"T64_S__k141_273997||full","UBA2632"
10231,"T64_S__k141_311303||full","Hyphobacterium"
10232,"T64_S__k141_363047||full","Croceibacter"
10233,"T64_S__k141_364230||full","Pelagibacter"
10234,"T64_S__k141_370395||full","AG-337-I02"
10235,"T64_S__k141_372516||full_1","Prochlorococcus_B"
10236,"T64_S__k141_432225||full","Flaviramulus_A"
10237,"T64_S__k141_432225||full","Flavivirga"
10238,"T64_S__k141_44977||full","Winogradskyella"
10239,"T64_S__k141_44977||full","Winogradskyella"
10240,"T64_S__k141_44977||full","Winogradskyella"
10241,"T64_S__k141_540383||full","GCA-2697505"
10242,"T64_S__k141_554772||full","Streptococcus"
10243,"T64_S__k141_622749||full","Pelagibacter"
10244,"T64_S__k141_753055||full","GCA-2691145"
10245,"T64_S__k141_776373||full","Joostella"
10246,"T64_S__k141_7853||full","Croceibacter"
10247,"T64_S__k141_789421||full","SAR86A"
10248,"T64_S__k141_804554||full","Prochlorococcus_A"
10249,"T64_S__k141_928||full","Francisella"
10250,"T68_S__k141_1000074||full","Pelagibacter"
10251,"T68_S__k141_1061944||full","Lactobacillus"
10252,"T68_S__k141_1117441||full","Prochlorococcus_A"
10253,"T68_S__k141_1123323||full","AG-337-I02"
10254,"T68_S__k141_162999||full","Pelagibacter"
10255,"T68_S__k141_176511||full","Pelagibacter"
10256,"T68_S__k141_26417||full","GCA-002727735"
10257,"T68_S__k141_303554||full","Joostella"
10258,"T68_S__k141_305726||full","Pelagibacter"
10259,"T68_S__k141_335815||full","UBA9973"
10260,"T68_S__k141_378784||full","Hyphobacterium"
10261,"T68_S__k141_447311||full","Pectobacterium"
10262,"T68_S__k141_447311||full","Pectobacterium"
10263,"T68_S__k141_447311||full","Pectobacterium"
10264,"T68_S__k141_447311||full","Pectobacterium"
10265,"T68_S__k141_447311||full","Pectobacterium"
10266,"T68_S__k141_454926||full","Maribacter_B"
10267,"T68_S__k141_467716||full","Hyphobacterium"
10268,"T68_S__k141_478023||full","Winogradskyella"
10269,"T68_S__k141_494431||full","Actinomarina"
10270,"T68_S__k141_531240||full","MED-G52"
10271,"T68_S__k141_615812||full","Prochlorococcus_A"
10272,"T68_S__k141_621549||full","Methanobacterium_B"
10273,"T68_S__k141_651287||full","Pelagibacter_A"
10274,"T68_S__k141_665870||full","Cardinium"
10275,"T68_S__k141_667434||full","UBA8316"
10276,"T68_S__k141_749178||full","TMED-70"
10277,"T68_S__k141_752987||full","UWMA-0277"
10278,"T68_S__k141_752987||full","JAAFHG01"
10279,"T68_S__k141_77706||full","Pelagibacter_A"
10280,"T68_S__k141_80472||full","Pelagibacter_A"
10281,"T68_S__k141_817608||full","TMED123"
10282,"T68_S__k141_817917||full","Flavobacterium"
10283,"T68_S__k141_831768||full","GCA-2704665"
10284,"T68_S__k141_913957||full","Meridianimaribacter"
10285,"T68_S__k141_968736||full","Croceibacter"
10286,"T72_S__k141_1009885||full","TMED112"
10287,"T72_S__k141_1010852||full","Prochlorococcus_A"
10288,"T72_S__k141_1023672||full","GCA-2707915"
10289,"T72_S__k141_1023672||full","GCA-2707915"
10290,"T72_S__k141_1023672||full","GCA-2707915"
10291,"T72_S__k141_1029418||full","Pelagibacter_A"
10292,"T72_S__k141_163911||full","UBA2588"
10293,"T72_S__k141_2648||full","Pelagibacter"
10294,"T72_S__k141_288938||full","Prochlorococcus_A"
10295,"T72_S__k141_387679||full","Ulvibacter_B"
10296,"T72_S__k141_400671||full","Winogradskyella"
10297,"T72_S__k141_434742||full","AG-337-I02"
10298,"T72_S__k141_452562||full","GCA-2720195"
10299,"T72_S__k141_467296||full","MGIIa-K1"
10300,"T72_S__k141_470121||full","GCA-2704665"
10301,"T72_S__k141_473910||full","Ferruginibacter"
10302,"T72_S__k141_473910||full","Flavobacterium"
10303,"T72_S__k141_552946||full","UBA3633"
10304,"T72_S__k141_583874||full","Pelagibacter_A"
10305,"T72_S__k141_647270||full","Prochlorococcus_A"
10306,"T72_S__k141_657480||full","UBA7377"
10307,"T72_S__k141_661195||full","Prochlorococcus_A"
10308,"T72_S__k141_674740||full","Kiloniella"
10309,"T72_S__k141_72380||full","SCGC-AAA160-P02"
10310,"T72_S__k141_727556||full","TMED-70"
10311,"T72_S__k141_795288||full","CAU-1491"
10312,"T72_S__k141_801618||full","Sphingobacterium"
10313,"T72_S__k141_884833||full","Pelagibacter"
10314,"T72_S__k141_910876||full","UBA7916"
10315,"T76_D__k141_1038709||full","Tenacibaculum"
10316,"T76_D__k141_1064247||full","Seonamhaeicola"
10317,"T76_D__k141_107434||full","Winogradskyella"
10318,"T76_D__k141_109414||full","Prochlorococcus_B"
10319,"T76_D__k141_1159||full","Winogradskyella"
10320,"T76_D__k141_145365||full","Corynebacterium"
10321,"T76_D__k141_15031||full","MedPE-SWsnd-G2"
10322,"T76_D__k141_15031||full","Polaribacter"
10323,"T76_D__k141_202327||full","Pelagibacter"
10324,"T76_D__k141_203408||full","Joostella"
10325,"T76_D__k141_204378||full","Aquimarina"
10326,"T76_D__k141_210469||full","Bartonella"
10327,"T76_D__k141_21608||full","Aquimarina"
10328,"T76_D__k141_273752||full","Prochlorococcus"
10329,"T76_D__k141_321722||full","ARS21"
10330,"T76_D__k141_418578||full","UBA5951"
10331,"T76_D__k141_422488||full","Francisella"
10332,"T76_D__k141_432020||full","Olleya"
10333,"T76_D__k141_432358||full","Alteromonas"
10334,"T76_D__k141_462868||full","4572-112"
10335,"T76_D__k141_483650||full","Pelagibacter_A"
10336,"T76_D__k141_506803||full","Tenacibaculum"
10337,"T76_D__k141_539204||full","ARS21"
10338,"T76_D__k141_572908||full","Vibrio"
10339,"T76_D__k141_582572||full","GCA-2698665"
10340,"T76_D__k141_584573||full","UBA11063"
10341,"T76_D__k141_629793||full","AG-409-P03"
10342,"T76_D__k141_670703||full","Flaviramulus"
10343,"T76_D__k141_676705||full","Joostella"
10344,"T76_D__k141_701059||full","Actinomarina"
10345,"T76_D__k141_752342||full","Acinetobacter"
10346,"T76_D__k141_75614||full","Flavobacterium"
10347,"T76_D__k141_767693||full","Ketobacter"
10348,"T76_D__k141_792933||full","Aquimarina"
10349,"T76_D__k141_795351||full","Bartonella"
10350,"T76_D__k141_795351||full","Bartonella"
10351,"T76_D__k141_806340||full","Aquimarina"
10352,"T76_D__k141_834993||full","Pusillimonas_A"
10353,"T76_D__k141_918907||full","Algibacter_A"
10354,"T76_D__k141_93660||full","GCA-2697505"
10355,"T76_D__k141_937619||full","ARS21"
10356,"T76_D__k141_949728||full","Pelagibacter_A"
10357,"T76_S__k141_22377||full","GCA-2704665"
10358,"T76_S__k141_235044||full","GCA-2691145"
10359,"T76_S__k141_28680||full","MB11C04"
10360,"T76_S__k141_345778||full","GCA-2691245"
10361,"T76_S__k141_447827||full","UBA8592"
10362,"T76_S__k141_488284||full","GCA-2704625"
10363,"T76_S__k141_498209||full","Pelagibacter_A"
10364,"T76_S__k141_498755||full","GCA-2704625"
10365,"T76_S__k141_502813||full","Pelagibacter_A"
10366,"T76_S__k141_552078||full","TMED123"
10367,"T76_S__k141_557633||full","MED-G52"
10368,"T76_S__k141_622985||full","Sediminibacterium"
10369,"T76_S__k141_778443||full_1","Winogradskyella"
10370,"T76_S__k141_850229||full","SW10"
10371,"T76_S__k141_87207||full","Maribacter"
10372,"T80_S__k141_1016568||full","Wolbachia"
10373,"T80_S__k141_1207861||full","UBA4416"
10374,"T80_S__k141_23628||full","MED-G52"
10375,"T80_S__k141_242830||full","Croceibacter"
10376,"T80_S__k141_258205||full","Pelagibacter"
10377,"T80_S__k141_545490||full","TMED112"
10378,"T80_S__k141_732750||full","Marivirga"
10379,"T80_S__k141_79190||full","Pelagibacter"
10380,"T80_S__k141_845020||full","SCGC-AAA076-P13"
10381,"T80_S__k141_855668||full","Pelagibacter"
10382,"T80_S__k141_881886||full","UBA11704"
10383,"T80_S__k141_903892||full","SAR86A"
10384,"T80_S__k141_905829||full","Joostella"
10385,"T80_S__k141_918476||full","TMED62"
10386,"T84_S__k141_1003325||full","Aquimarina"
10387,"T84_S__k141_1046217||full","AG-337-I02"
10388,"T84_S__k141_1070873||full","Actinomarina"
10389,"T84_S__k141_1088212||full","Epulopiscium_A"
10390,"T84_S__k141_1164086||full","Aquimarina"
10391,"T84_S__k141_1164086||full","Aquimarina"
10392,"T84_S__k141_164272||full","AG-337-I02"
10393,"T84_S__k141_166084||full","TMED-70"
10394,"T84_S__k141_18483||full","Gelidibacter"
10395,"T84_S__k141_194665||full","Aquimarina"
10396,"T84_S__k141_213979||full","Seonamhaeicola"
10397,"T84_S__k141_414244||full","TMED108"
10398,"T84_S__k141_461713||full","Pusillimonas_A"
10399,"T84_S__k141_494417||full","Hyphobacterium"
10400,"T84_S__k141_495681||full","Joostella"
10401,"T84_S__k141_495957||full","Winogradskyella"
10402,"T84_S__k141_585558||full","AG-337-I02"
10403,"T84_S__k141_650562||full","GCA-2691145"
10404,"T84_S__k141_675439||lt2gene","Chlamydophila"
10405,"T84_S__k141_772602||full","Hyphobacterium"
10406,"T84_S__k141_828779||full","AG-337-I02"
10407,"T84_S__k141_863950||full","GCA-2691145"
10408,"T84_S__k141_89308||full","Hyphobacterium"
10409,"T84_S__k141_908667||full","UBA1515"
10410,"T84_S__k141_919800||full","ARS1285"
10411,"T84_S__k141_926182||full","MED-G17"
10412,"T84_S__k141_983145||full","Flavobacterium"
10413,"T84_S__k141_983145||full","Flavobacterium"
10414,"T84_S__k141_985285||full","Prochlorococcus_A"
10415,"T88_D__k141_1004142||full","Prochlorococcus_B"
10416,"T88_D__k141_1115930||full","CAITNM01"
10417,"T88_D__k141_11905||full","Prochlorococcus_B"
10418,"T88_D__k141_151772||full","MarineAlpha5-Bin3"
10419,"T88_D__k141_15644||full","GCA-2689925"
10420,"T88_D__k141_170264||full","AEGEAN-183"
10421,"T88_D__k141_17078||full","Tamlana_A"
10422,"T88_D__k141_216712||full","Prochlorococcus_B"
10423,"T88_D__k141_226292||full","Prochlorococcus_B"
10424,"T88_D__k141_226543||full","Methanobacterium_B"
10425,"T88_D__k141_233274||full","Puniceispirillum"
10426,"T88_D__k141_237020||full","MGIIb-O3"
10427,"T88_D__k141_265146||full","UBA724"
10428,"T88_D__k141_265146||full","Flectobacillus"
10429,"T88_D__k141_287503||full","Aquimarina"
10430,"T88_D__k141_287503||full","Aquimarina"
10431,"T88_D__k141_287802||full","GCA-2707915"
10432,"T88_D__k141_287802||full","GCA-2707915"
10433,"T88_D__k141_33776||full","TMED15"
10434,"T88_D__k141_352149||full","TMED15"
10435,"T88_D__k141_370323||full","Prochlorococcus"
10436,"T88_D__k141_385980||full","UBA721"
10437,"T88_D__k141_393360||full","Prochlorococcus_B"
10438,"T88_D__k141_402797||full","D2472"
10439,"T88_D__k141_431458||full","GCA-2707915"
10440,"T88_D__k141_438646||full","AAA536-G10"
10441,"T88_D__k141_438646||full","AAA536-G10"
10442,"T88_D__k141_457255||full","ARS10"
10443,"T88_D__k141_464550||full","SCGC-AAA076-P13"
10444,"T88_D__k141_501754||full","PIVX01"
10445,"T88_D__k141_515936||full","GCA-2689995"
10446,"T88_D__k141_562989||full","MED-G52"
10447,"T88_D__k141_562989||full","MED-G52"
10448,"T88_D__k141_563854||full","Joostella"
10449,"T88_D__k141_646718||full","Prochlorococcus"
10450,"T88_D__k141_663053||full","Croceibacter"
10451,"T88_D__k141_669194||full","AEGEAN-183"
10452,"T88_D__k141_746515||full","Galbibacter"
10453,"T88_D__k141_778826||full","BRH-c54"
10454,"T88_D__k141_778955||full","Yeosuana"
10455,"T88_D__k141_785465||full","SAR86A"
10456,"T88_D__k141_818330||full","UBA12191"
10457,"T88_D__k141_823457||full","Leeuwenhoekiella"
10458,"T88_D__k141_859409||full","ARS21"
10459,"T88_D__k141_873441||full","Ichthyenterobacterium"
10460,"T88_D__k141_876585||full","UBA11654"
10461,"T88_D__k141_87685||full","TMED112"
10462,"T88_D__k141_88764||full","Actinomarina"
10463,"T88_D__k141_88764||full","Actinomarina"
10464,"T88_D__k141_893497||full","Prochlorococcus_B"
10465,"T88_D__k141_895533||full","CAIJKW01"
10466,"T88_D__k141_899446||full","TMED15"
10467,"T88_D__k141_916659||full","AG-409-P03"
10468,"T88_D__k141_925719||full","Prochlorococcus_A"
10469,"T88_D__k141_989886||full","Francisella"
10470,"T88_D__k141_990329||full","Prochlorococcus_B"
10471,"T88_D__k141_999270||full","Joostella"
10472,"T88_S_k141_102002||full","Pelagibacter_A"
10473,"T88_S_k141_1024981||full","AG-337-I02"
10474,"T88_S_k141_1034037||full","Xanthomarina"
10475,"T88_S_k141_1051158||full","Winogradskyella"
10476,"T88_S_k141_1129233||full","Pelagibacter"
10477,"T88_S_k141_1174331||full","AG-337-I02"
10478,"T88_S_k141_1191182||full","UBA10364"
10479,"T88_S_k141_1243193||lt2gene","GCA-002733105"
10480,"T88_S_k141_173488||full","Winogradskyella"
10481,"T88_S_k141_184048||full","C7867-006"
10482,"T88_S_k141_236105||full","Croceibacter"
10483,"T88_S_k141_407782||full","Dysgonomonas"
10484,"T88_S_k141_419660||full","Pelagibacter"
10485,"T88_S_k141_421768||full","GCA-2704625"
10486,"T88_S_k141_433208||full","Basfia"
10487,"T88_S_k141_446901||full","CACNXK01"
10488,"T88_S_k141_493019||full","Dokdonia"
10489,"T88_S_k141_504391||full","Winogradskyella"
10490,"T88_S_k141_504391||full","Winogradskyella"
10491,"T88_S_k141_507630||full","NBD-18"
10492,"T88_S_k141_511911||full","UBA6107"
10493,"T88_S_k141_511911||full","UBA6107"
10494,"T88_S_k141_533308||full","Aquimarina"
10495,"T88_S_k141_603792||full","UBA7377"
10496,"T88_S_k141_694604||full","Vibrio"
10497,"T88_S_k141_711752||full","Actinomarina"
10498,"T88_S_k141_758948||full","MGIIa-L1"
10499,"T88_S_k141_801150||full","Pelagibacter"
10500,"T88_S_k141_829||full","Croceibacter"
10501,"T88_S_k141_953515||full","Lentilitoribacter"
10502,"T8_S__k141_102759||full","Aquimarina"
10503,"T8_S__k141_1046379||full","Pelagibacter"
10504,"T8_S__k141_1082593||full","Flaviramulus_A"
10505,"T8_S__k141_108710||full","Hyphobacterium"
10506,"T8_S__k141_119818||full","MED-G52"
10507,"T8_S__k141_1207035||full","Winogradskyella"
10508,"T8_S__k141_1224649||full","Vibrio"
10509,"T8_S__k141_1232652||full","AEGEAN-183"
10510,"T8_S__k141_1233671||full","GCA-2690565"
10511,"T8_S__k141_1237708||full","AEGEAN-183"
10512,"T8_S__k141_1251164||full","Winogradskyella"
10513,"T8_S__k141_1286646||full","Pelagibacter_A"
10514,"T8_S__k141_1322145||full","Tenacibaculum"
10515,"T8_S__k141_13856||full","Bacteroides"
10516,"T8_S__k141_13856||full","Bacteroides"
10517,"T8_S__k141_1419393||full","Hyphobacterium"
10518,"T8_S__k141_1445978||full","Tenacibaculum"
10519,"T8_S__k141_1452182||full","Aquimarina"
10520,"T8_S__k141_1464653||full","Aquimarina"
10521,"T8_S__k141_1469339||full","Croceibacter"
10522,"T8_S__k141_1494006||full","Polaribacter"
10523,"T8_S__k141_190416||full","ARS21"
10524,"T8_S__k141_285612||full","AG-337-I02"
10525,"T8_S__k141_289742||full","Pedobacter"
10526,"T8_S__k141_33661||full","Lactobacillus"
10527,"T8_S__k141_348546||full","UBA8515"
10528,"T8_S__k141_403511||full","GCA-2691145"
10529,"T8_S__k141_413570||full","Winogradskyella"
10530,"T8_S__k141_417270||full","Streptococcus"
10531,"T8_S__k141_417270||full","Streptococcus"
10532,"T8_S__k141_417270||full","Streptococcus"
10533,"T8_S__k141_417270||full","Streptococcus"
10534,"T8_S__k141_436730||full","Streptococcus"
10535,"T8_S__k141_436730||full","Streptococcus"
10536,"T8_S__k141_436730||full","Streptococcus"
10537,"T8_S__k141_436730||full","Streptococcus"
10538,"T8_S__k141_517533||full","Winogradskyella"
10539,"T8_S__k141_568860||full","Jejuia"
10540,"T8_S__k141_606355||full","Croceibacter"
10541,"T8_S__k141_679029||full","Prochlorococcus_A"
10542,"T8_S__k141_773263||full","CACNXK01"
10543,"T8_S__k141_773263||full","CACNXK01"
10544,"T8_S__k141_773263||full","CACNXK01"
10545,"T8_S__k141_85781||full","Lactococcus_A"
10546,"T8_S__k141_866577||full","RUG14215"
10547,"T8_S__k141_951241||full","Xenorhabdus"
10548,"T92_S__k141_1004120||full","SAR86A"
10549,"T92_S__k141_1113786||full","Streptococcus"
10550,"T92_S__k141_1113786||full","Streptococcus"
10551,"T92_S__k141_1138243||full","GCA-2704665"
10552,"T92_S__k141_1186035||full","UBA7916"
10553,"T92_S__k141_1195406||full","Prochlorococcus_A"
10554,"T92_S__k141_1204105||full","Olleya"
10555,"T92_S__k141_162490||full","AG-337-I02"
10556,"T92_S__k141_177701||full","Winogradskyella"
10557,"T92_S__k141_236645||full","Pelagibacter"
10558,"T92_S__k141_363608||full","HIMB114"
10559,"T92_S__k141_499892||full","Joostella"
10560,"T92_S__k141_525312||full","TMED-70"
10561,"T92_S__k141_535121||full","Tenacibaculum"
10562,"T92_S__k141_553019||full","GCA-2704625"
10563,"T92_S__k141_556935||full","TMED112"
10564,"T92_S__k141_698390||full","Prochlorococcus_A"
10565,"T92_S__k141_711||full","Terrisporobacter"
10566,"T92_S__k141_778208||full","Francisella"
10567,"T92_S__k141_824797||full","Ligilactobacillus"
10568,"T92_S__k141_84906||full","Pelagibacter_A"
10569,"T92_S__k141_863904||full","UBA7312"
10570,"T92_S__k141_939099||full","GCA-002708715"
10571,"T92_S__k141_939343||full","Pelagibacter"
10572,"T92_S__k141_940805||full","Pelagibacter"
10573,"T92_S__k141_970255||full","Sediminibacterium"
10574,"T96_S__k141_102330||full","Site-B15"
10575,"T96_S__k141_11488||full","AG-337-I02"
10576,"T96_S__k141_127628||full","Winogradskyella"
10577,"T96_S__k141_127628||full","Winogradskyella"
10578,"T96_S__k141_137196||full","Nonlabens"
10579,"T96_S__k141_139251||full","AG-337-I02"
10580,"T96_S__k141_15001||full","UBA9320"
10581,"T96_S__k141_17715||full","BACL11"
10582,"T96_S__k141_185539||full","MGIIa-L2"
10583,"T96_S__k141_193361||full","Phocaeicola"
10584,"T96_S__k141_236275||full","GCA-2697505"
10585,"T96_S__k141_279651||full","AG-363-K07"
10586,"T96_S__k141_29235||full","Joostella"
10587,"T96_S__k141_324183||full","Pelagibacter"
10588,"T96_S__k141_372719||full","Winogradskyella"
10589,"T96_S__k141_464125||full","Epulopiscium_A"
10590,"T96_S__k141_529209||full","Psychroserpens"
10591,"T96_S__k141_541424||full","Sulfitobacter"
10592,"T96_S__k141_571722||full","Flavobacterium"
10593,"T96_S__k141_616656||full_1","Sulfitobacter"
10594,"T96_S__k141_658144||full","GCA-2697505"
10595,"T96_S__k141_658518||full","CAIJKW01"
10596,"T96_S__k141_691981||full","Winogradskyella"
10597,"T96_S__k141_93246||full","Pelagibacter"
10598,"Virus",NA
10599,"T0_S__k141_1042311||full","MEDG-81"
10600,"T0_S__k141_1042392||full","GCA-2691245"
10601,"T0_S__k141_118589||full","Pelagibacter_A"
10602,"T0_S__k141_157807||full","Flaviramulus"
10603,"T0_S__k141_159445||full","GCA-2707915"
10604,"T0_S__k141_2380||full","CAG-475"
10605,"T0_S__k141_264119||full","Prochlorococcus_A"
10606,"T0_S__k141_279380||full","HIMB59"
10607,"T0_S__k141_279380||full","HIMB59"
10608,"T0_S__k141_353627||full","Pelagibacter"
10609,"T0_S__k141_353627||full","Pelagibacter_A"
10610,"T0_S__k141_374346||full","BRH-c54"
10611,"T0_S__k141_441001||full","AG-337-I02"
10612,"T0_S__k141_441565||full","UBA11517"
10613,"T0_S__k141_50557||full","Pelagibacter_A"
10614,"T0_S__k141_579208||full","REAG01"
10615,"T0_S__k141_638976||full","Flavivirga"
10616,"T0_S__k141_676377||full","SCGC-AAA076-P13"
